-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void trmm_right_kernel_core<int, float, 512, 5, 128,...         0.00%       0.000us         0.00%       0.000us       0.000us     107.089ms         0.00%     107.089ms      27.888us          3840  
                                 ampere_sgemm_128x32_nt         0.00%       0.000us         0.00%       0.000us       0.000us      91.088ms         0.00%      91.088ms      29.651us          3072  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      76.502ms         0.00%      76.502ms       3.984us         19200  
void larft_T_64_batch<float>(int, float*, int, float...         0.00%       0.000us         0.00%       0.000us       0.000us      71.839ms         0.00%      71.839ms      18.708us          3840  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      69.568ms         0.00%      69.568ms       2.205us         31554  
                                 ampere_sgemm_32x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us      66.651ms         0.00%      66.651ms       7.890us          8448  
void gemmcn_skinny_kernel<float, 2, 4>(int, int, int...         0.00%       0.000us         0.00%       0.000us       0.000us      65.850ms         0.00%      65.850ms      42.871us          1536  
                                            aten::triu_         0.00%      80.334ms         0.00%     141.060ms      10.204us      65.154ms         0.00%      65.174ms       4.715us         13824  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us      65.154ms         0.00%      65.154ms       4.713us         13824  
                                           aten::argmax         0.00%      27.272ms         0.00%      41.756ms      21.380us      64.019ms         0.00%      64.124ms      32.834us          1953  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      64.019ms         0.00%      64.019ms      32.780us          1953  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      60.843ms         0.00%      60.843ms       2.216us         27459  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      59.981ms         0.00%      59.981ms       4.339us         13824  
                                  cudaDeviceSynchronize         0.33%        9.286s         0.33%        9.286s       6.042ms      52.949ms         0.00%      52.949ms      34.449us          1537  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      36.887ms         0.00%      36.887ms       3.797us          9716  
                                               aten::eq         0.01%     208.356ms         0.01%     307.814ms      14.164us      34.239ms         0.00%      34.251ms       1.576us         21732  
void transpose_readWrite_alignment_kernel<float, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      32.439ms         0.00%      32.439ms       6.034us          5376  
                              aten::_local_scalar_dense         0.00%     121.120ms        88.03%     2508.900s     117.178ms      32.331ms         0.00%      32.342ms       1.511us         21411  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      32.331ms         0.00%      32.331ms       1.510us         21411  
void setup_vhat_l_kernel<float, 16>(long, long, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      31.019ms         0.00%      31.019ms       8.078us          3840  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      28.939ms         0.00%      28.939ms       2.093us         13824  
void larft_T_64<float>(int, float*, int, float const...         0.00%       0.000us         0.00%       0.000us       0.000us      28.017ms         0.00%      28.017ms      18.240us          1536  
void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x...         0.00%       0.000us         0.00%       0.000us       0.000us      27.087ms         0.00%      27.087ms      35.270us           768  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      24.945ms         0.00%      24.945ms       8.120us          3072  
                                       aten::clamp_min_         0.00%      91.397ms         0.01%     164.263ms      11.882us      24.134ms         0.00%      24.143ms       1.746us         13824  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      24.134ms         0.00%      24.134ms       1.746us         13824  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      20.804ms         0.00%      20.804ms       1.443us         14420  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      20.486ms         0.00%      20.486ms       1.482us         13824  
                            potrf_alg2_reset_info(int*)         0.00%       0.000us         0.00%       0.000us       0.000us      20.280ms         0.00%      20.280ms       1.467us         13824  
                                            aten::fill_         0.00%      60.404ms         0.01%     194.966ms      15.342us      19.835ms         0.00%      22.697ms       1.786us         12708  
                                              aten::all         0.00%     135.671ms         0.01%     354.617ms      22.477us      18.796ms         0.00%      40.746ms       2.583us         15777  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      18.796ms         0.00%      18.796ms       9.624us          1953  
                    potrf_alg2_set_info(int, int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us      17.970ms         0.00%      17.970ms       1.300us         13824  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      17.511ms         0.00%      17.511ms       1.802us          9716  
                                          aten::normal_         0.00%      19.890ms         0.06%        1.618s       1.053ms      17.366ms         0.00%      17.397ms      11.326us          1536  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us      17.366ms         0.00%      17.366ms      11.306us          1536  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us      17.249ms         0.00%      17.249ms       3.743us          4608  
                                              aten::sin         0.00%      14.608ms         0.00%      23.569ms      12.068us      12.964ms         0.00%      13.265ms       6.792us          1953  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      12.964ms         0.00%      12.964ms       6.638us          1953  
                                              aten::cos         0.00%      16.462ms         0.00%      26.276ms      13.454us      12.936ms         0.00%      13.235ms       6.777us          1953  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      12.936ms         0.00%      12.936ms       6.624us          1953  
void geam_kernel<int, float, false, true, false, tru...         0.00%       0.000us         0.00%       0.000us       0.000us      12.577ms         0.00%      12.577ms       3.275us          3840  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us      12.222ms         0.00%      12.222ms       3.129us          3906  
void pegasus_sortI32_by_oneCTA<512, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      12.173ms         0.00%      12.173ms      15.850us           768  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us      11.561ms         0.00%      11.561ms       3.763us          3072  
                                           aten::cumsum         0.00%      49.687ms         0.01%     147.542ms      72.007us      11.180ms         0.00%      11.217ms       5.474us          2049  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us      10.066ms         0.00%      10.066ms     104.858us            96  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      10.034ms         0.00%      10.034ms      13.065us           768  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       9.995ms         0.00%       9.995ms       1.627us          6144  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       9.616ms         0.00%       9.616ms       1.641us          5859  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us       8.808ms         0.00%       8.808ms       4.299us          2049  
                        ampere_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.476ms         0.00%       8.476ms       5.518us          1536  
                                            stage:setup         0.00%       0.000us         0.00%       0.000us       0.000us       8.229ms         0.00%       8.229ms       5.358us          1536  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       7.064ms         0.00%       7.064ms       4.599us          1536  
                                              aten::any         0.00%      47.071ms         0.00%     118.062ms      31.258us       6.831ms         0.00%      13.641ms       3.612us          3777  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       6.831ms         0.00%       6.831ms       3.048us          2241  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.626ms         0.00%       6.626ms       1.113us          5955  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.542ms         0.00%       6.542ms       1.656us          3951  
                                              aten::sub         0.00%      39.854ms         0.00%      65.926ms      16.473us       6.324ms         0.00%       6.331ms       1.582us          4002  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.836ms         0.00%       5.836ms       1.494us          3906  
                                              aten::max         0.00%      23.552ms         0.00%      50.559ms      25.888us       5.791ms         0.00%       5.801ms       2.970us          1953  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       5.791ms         0.00%       5.791ms       2.965us          1953  
                                            aten::index         0.00%      30.029ms         0.00%      56.732ms      30.550us       5.689ms         0.00%       5.697ms       3.068us          1857  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.689ms         0.00%       5.689ms       3.064us          1857  
                                       aten::bitwise_or         0.00%      32.928ms         0.00%      56.407ms      14.441us       5.373ms         0.00%       5.378ms       1.377us          3906  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.373ms         0.00%       5.373ms       1.376us          3906  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       5.209ms         0.00%       5.209ms       2.805us          1857  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       4.595ms         0.00%       4.595ms       2.992us          1536  
                                      aten::bitwise_and         0.00%      16.757ms         0.00%      25.100ms      12.852us       4.347ms         0.00%       4.349ms       2.227us          1953  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       4.347ms         0.00%       4.347ms       2.226us          1953  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       4.337ms         0.00%       4.337ms       2.336us          1857  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       4.334ms         0.00%       4.334ms       9.029us           480  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       4.164ms         0.00%       4.164ms       2.711us          1536  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       4.138ms         0.00%       4.138ms       2.019us          2049  
                                     aten::masked_fill_         0.00%      15.713ms         0.00%      74.871ms      38.336us       3.915ms         0.00%       3.921ms       2.008us          1953  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.915ms         0.00%       3.915ms       2.005us          1953  
                                             aten::sqrt         0.00%      19.778ms         0.00%      29.241ms      19.037us       3.801ms         0.00%       3.804ms       2.476us          1536  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.801ms         0.00%       3.801ms       2.475us          1536  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.793ms         0.00%       3.793ms       2.469us          1536  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.616ms         0.00%       3.616ms       1.686us          2145  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.615ms         0.00%       3.615ms       2.354us          1536  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       3.550ms         0.00%       3.550ms       2.311us          1536  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       3.369ms         0.00%       3.369ms       2.193us          1536  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       3.306ms         0.00%       3.306ms       2.152us          1536  
void gemmk1_kernel<int, float, 256, 5, true, false, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.292ms         0.00%       3.292ms       1.773us          1857  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.250ms         0.00%       3.250ms       1.627us          1998  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.183ms         0.00%       3.183ms       2.072us          1536  
                                               aten::ge         0.00%      25.837ms         0.00%      38.176ms      19.547us       3.175ms         0.00%       3.178ms       1.627us          1953  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       3.114ms         0.00%       3.114ms       2.027us          1536  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.045ms         0.00%       3.045ms       1.559us          1953  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.970ms         0.00%       2.970ms       1.934us          1536  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.860ms         0.00%       2.860ms       1.862us          1536  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.817ms         0.00%       2.817ms       1.834us          1536  
                                      aten::bitwise_not         0.00%      15.418ms         0.00%      22.775ms      11.662us       2.743ms         0.00%       2.746ms       1.406us          1953  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.743ms         0.00%       2.743ms       1.404us          1953  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.672ms         0.00%       2.672ms       1.368us          1953  
void larfb_restore_v1_R_kernel<float, 16>(long, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       2.567ms         0.00%       2.567ms       1.671us          1536  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       2.548ms         0.00%       2.548ms       1.659us          1536  
void at_cuda_detail::cub::DeviceScanInitKernel<at_cu...         0.00%       0.000us         0.00%       0.000us       0.000us       2.372ms         0.00%       2.372ms       1.158us          2049  
void larfb_set_v1_R_kernel<float, 16>(long, float*, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.316ms         0.00%       2.316ms       1.508us          1536  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       2.315ms         0.00%       2.315ms       1.507us          1536  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.300ms         0.00%       2.300ms       1.497us          1536  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.957ms         0.00%       1.957ms       1.274us          1536  
                                               aten::lt         0.00%       1.215ms         0.00%       6.469ms      67.383us     156.028us         0.00%     160.732us       1.674us            96  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      48.862us         0.00%      48.862us       1.745us            28  
void at::native::vectorized_elementwise_kernel<2, at...         0.00%       0.000us         0.00%       0.000us       0.000us      45.949us         0.00%      45.949us       1.641us            28  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      39.104us         0.00%      39.104us       1.700us            23  
