-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void orgqr_step1_kernel<float, 5, 3>(int, int, int, ...         0.00%       0.000us         0.00%       0.000us       0.000us     468.975ms         0.02%     468.975ms      33.925us         13824  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us     335.807ms         0.01%     335.807ms       1.133us        296448  
                        ampere_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us     310.646ms         0.01%     310.646ms       5.618us         55296  
                                 ampere_sgemm_128x32_tn         0.00%       0.000us         0.00%       0.000us       0.000us     309.857ms         0.01%     309.857ms       4.483us         69120  
void pytorch_flash::flash_fwd_splitkv_combine_kernel...         0.00%       0.000us         0.00%       0.000us       0.000us     299.721ms         0.01%     299.721ms       5.025us         59648  
                                     aten::index_select         0.00%      22.580ms         0.00%      46.345ms      23.646us     253.776ms         0.01%     256.252ms     130.741us          1960  
void at::native::(anonymous namespace)::indexSelectL...         0.00%       0.000us         0.00%       0.000us       0.000us     248.723ms         0.01%     248.723ms       2.591ms            96  
void larft_T_64<float>(int, float*, int, float const...         0.00%       0.000us         0.00%       0.000us       0.000us     225.143ms         0.01%     225.143ms      14.658us         15360  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     189.978ms         0.01%     189.978ms       1.491us        127400  
                                            aten::rsqrt         0.02%     604.872ms         0.04%        1.028s       8.067us     188.856ms         0.01%     188.879ms       1.483us        127400  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     188.856ms         0.01%     188.856ms       1.482us        127400  
void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, tr...         0.00%       0.000us         0.00%       0.000us       0.000us     180.119ms         0.01%     180.119ms      14.658us         12288  
void larfb_restore_v1_R_kernel<float, 16>(long, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     156.922ms         0.01%     156.922ms       1.858us         84480  
void larfb_set_v1_R_kernel<float, 16>(long, float*, ...         0.00%       0.000us         0.00%       0.000us       0.000us     150.975ms         0.01%     150.975ms       1.787us         84480  
                                               cudaFree         0.08%        2.407s         0.08%        2.407s     369.370us     126.245ms         0.00%     126.245ms      19.375us          6516  
void gemmSN_NN_kernel<float, 256, 4, 2, 8, 4, 4, fal...         0.00%       0.000us         0.00%       0.000us       0.000us     120.563ms         0.00%     120.563ms       3.019us         39936  
                                 ampere_sgemm_128x32_nt         0.00%       0.000us         0.00%       0.000us       0.000us     100.806ms         0.00%     100.806ms      21.876us          4608  
void trmm_right_kernel_core<int, float, 512, 5, 128,...         0.00%       0.000us         0.00%       0.000us       0.000us      99.632ms         0.00%      99.632ms      18.533us          5376  
void trmm_right_kernel_core<int, float, 512, 5, 128,...         0.00%       0.000us         0.00%       0.000us       0.000us      99.192ms         0.00%      99.192ms      18.451us          5376  
                                             aten::triu         0.00%      70.082ms         0.01%     222.505ms      16.096us      95.506ms         0.00%      97.866ms       7.079us         13824  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us      95.506ms         0.00%      95.506ms       6.909us         13824  
void trmm_right_kernel_core<int, float, 512, 5, 128,...         0.00%       0.000us         0.00%       0.000us       0.000us      94.629ms         0.00%      94.629ms      17.602us          5376  
                                 ampere_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      77.149ms         0.00%      77.149ms      33.485us          2304  
                                           aten::argmax         0.00%      26.747ms         0.00%      41.840ms      21.347us      63.414ms         0.00%      63.528ms      32.412us          1960  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      63.414ms         0.00%      63.414ms      32.354us          1960  
                                            aten::fill_         0.00%     126.317ms         0.12%        3.465s      85.792us      58.514ms         0.00%      64.235ms       1.591us         40384  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us      57.214ms         0.00%      57.214ms       1.202us         47616  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      42.101ms         0.00%      42.101ms       1.443us         29184  
void gemmSN_NN_kernel<float, 128, 2, 4, 8, 4, 4, fal...         0.00%       0.000us         0.00%       0.000us       0.000us      40.329ms         0.00%      40.329ms       5.251us          7680  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      37.282ms         0.00%      37.282ms       2.730us         13656  
void transpose_readWrite_alignment_kernel<float, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      34.392ms         0.00%      34.392ms       4.976us          6912  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      29.986ms         0.00%      29.986ms       3.088us          9711  
void setup_vhat_l_kernel<float, 16>(long, long, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      29.651ms         0.00%      29.651ms       5.515us          5376  
                                 svd_v5_bf16_house/call         0.00%       0.000us         0.00%       0.000us       0.000us      25.669ms         0.00%      25.669ms      16.712us          1536  
void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x...         0.00%       0.000us         0.00%       0.000us       0.000us      25.083ms         0.00%      25.083ms      32.660us           768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.855ms         0.00%      23.855ms       6.085us          3920  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      20.560ms         0.00%      20.560ms       6.693us          3072  
void pegasus_sortI32_by_oneCTA<512, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      19.916ms         0.00%      19.916ms      12.966us          1536  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      19.198ms         0.00%      19.198ms       1.332us         14415  
                                              aten::all         0.00%      21.230ms         0.00%      32.274ms      16.466us      18.635ms         0.00%      18.644ms       9.512us          1960  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      18.635ms         0.00%      18.635ms       9.508us          1960  
                                  cudaDeviceSynchronize         0.06%        1.789s         0.06%        1.789s       1.164ms      15.856ms         0.00%      15.856ms      10.316us          1537  
                                          aten::normal_         0.00%      20.439ms         0.05%        1.575s       1.025ms      15.774ms         0.00%      15.805ms      10.290us          1536  
void at::native::(anonymous namespace)::distribution...         0.00%       0.000us         0.00%       0.000us       0.000us      15.774ms         0.00%      15.774ms      10.270us          1536  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      14.140ms         0.00%      14.140ms       1.456us          9711  
void geam_kernel<int, float, false, true, false, tru...         0.00%       0.000us         0.00%       0.000us       0.000us      13.967ms         0.00%      13.967ms       2.598us          5376  
                                               aten::eq         0.00%      62.537ms         0.00%     102.278ms      12.888us      13.688ms         0.00%      13.700ms       1.726us          7936  
                                              aten::sin         0.00%      12.904ms         0.00%      21.698ms      11.070us      12.939ms         0.00%      13.238ms       6.754us          1960  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      12.939ms         0.00%      12.939ms       6.602us          1960  
                                              aten::cos         0.00%      14.450ms         0.00%      23.906ms      12.197us      12.919ms         0.00%      13.216ms       6.743us          1960  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      12.919ms         0.00%      12.919ms       6.591us          1960  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us      12.211ms         0.00%      12.211ms       3.115us          3920  
                                           aten::cumsum         0.00%      40.922ms         0.00%      97.903ms      47.618us      11.059ms         0.00%      11.110ms       5.404us          2056  
                              aten::_local_scalar_dense         0.00%      40.423ms         9.21%      269.742s      35.455ms      10.556ms         0.00%      10.557ms       1.388us          7608  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      10.556ms         0.00%      10.556ms       1.387us          7608  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us      10.163ms         0.00%      10.163ms       3.308us          3072  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us      10.049ms         0.00%      10.049ms     104.680us            96  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       9.552ms         0.00%       9.552ms       1.625us          5880  
void at_cuda_detail::cub::DeviceScanKernel<at_cuda_d...         0.00%       0.000us         0.00%       0.000us       0.000us       8.708ms         0.00%       8.708ms       4.236us          2056  
                                              aten::any         0.00%      47.776ms         0.00%     122.712ms      32.429us       6.792ms         0.00%      12.493ms       3.301us          3784  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       6.792ms         0.00%       6.792ms       3.021us          2248  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.583ms         0.00%       6.583ms       1.102us          5976  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.513ms         0.00%       6.513ms       1.643us          3965  
                                              aten::sub         0.00%      39.141ms         0.00%      62.434ms      15.546us       6.288ms         0.00%       6.296ms       1.568us          4016  
                                              aten::max         0.00%      19.937ms         0.00%      42.909ms      21.892us       5.816ms         0.00%       5.824ms       2.971us          1960  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us       5.816ms         0.00%       5.816ms       2.967us          1960  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.809ms         0.00%       5.809ms       1.482us          3920  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       5.782ms         0.00%       5.782ms       3.764us          1536  
                                            aten::index         0.00%      27.826ms         0.00%      51.022ms      27.372us       5.651ms         0.00%       5.659ms       3.036us          1864  
void at::native::index_elementwise_kernel<128, 4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.651ms         0.00%       5.651ms       3.032us          1864  
                                       aten::bitwise_or         0.00%      28.538ms         0.00%      50.329ms      12.839us       5.353ms         0.00%       5.357ms       1.367us          3920  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.353ms         0.00%       5.353ms       1.365us          3920  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us       5.054ms         0.00%       5.054ms       2.711us          1864  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       4.409ms         0.00%       4.409ms       9.186us           480  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       4.311ms         0.00%       4.311ms       2.313us          1864  
                                      aten::bitwise_and         0.00%      13.295ms         0.00%      21.585ms      11.013us       4.302ms         0.00%       4.304ms       2.196us          1960  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       4.302ms         0.00%       4.302ms       2.195us          1960  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       4.263ms         0.00%       4.263ms       2.775us          1536  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       4.136ms         0.00%       4.136ms       2.012us          2056  
                                     aten::masked_fill_         0.00%      15.995ms         0.00%      64.840ms      33.081us       3.879ms         0.00%       3.885ms       1.982us          1960  
