-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     184.578ms         0.01%     184.578ms       1.477us        124995  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     184.358ms         0.01%     184.358ms       1.475us        124995  
                        ampere_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us     180.432ms         0.01%     180.432ms      21.358us          8448  
void cutlass::Kernel2<cutlass_80_simt_sgemm_128x32_8...         0.00%       0.000us         0.00%       0.000us       0.000us     144.708ms         0.01%     144.708ms       9.421us         15360  
void gemmcn_skinny_kernel<float, 2, 4>(int, int, int...         0.00%       0.000us         0.00%       0.000us       0.000us     128.695ms         0.00%     128.695ms      41.893us          3072  
void trmm_right_kernel_core<int, float, 512, 5, 128,...         0.00%       0.000us         0.00%       0.000us       0.000us     120.709ms         0.00%     120.709ms      22.453us          5376  
void trmm_right_kernel_core<int, float, 512, 5, 128,...         0.00%       0.000us         0.00%       0.000us       0.000us     120.658ms         0.00%     120.658ms      22.444us          5376  
void trmm_right_kernel_core<int, float, 512, 5, 128,...         0.00%       0.000us         0.00%       0.000us       0.000us     115.459ms         0.00%     115.459ms      21.477us          5376  
                                 ampere_sgemm_128x32_nt         0.00%       0.000us         0.00%       0.000us       0.000us     113.135ms         0.00%     113.135ms      24.552us          4608  
                                 ampere_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      92.377ms         0.00%      92.377ms      40.094us          2304  
void cutlass::Kernel2<cutlass_80_tensorop_bf16_s1681...         0.00%       0.000us         0.00%       0.000us       0.000us      91.328ms         0.00%      91.328ms     248.175us           368  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      70.820ms         0.00%      70.820ms       2.247us         31518  
void larft_T_64_batch<float>(int, float*, int, float...         0.00%       0.000us         0.00%       0.000us       0.000us      70.353ms         0.00%      70.353ms      18.321us          3840  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      62.874ms         0.00%      62.874ms       4.548us         13824  
                                           aten::argmax         0.00%      23.940ms         0.00%      38.008ms      19.765us      62.660ms         0.00%      62.802ms      32.658us          1923  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      62.660ms         0.00%      62.660ms      32.584us          1923  
                                            aten::triu_         0.00%      72.554ms         0.00%     135.925ms       9.816us      62.253ms         0.00%      62.520ms       4.515us         13848  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us      62.253ms         0.00%      62.253ms       4.495us         13848  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      60.587ms         0.00%      60.587ms       2.212us         27393  
void larft_T_64<float>(int, float*, int, float const...         0.00%       0.000us         0.00%       0.000us       0.000us      55.018ms         0.00%      55.018ms      17.910us          3072  
                                 ampere_sgemm_32x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us      52.687ms         0.00%      52.687ms       6.860us          7680  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      50.478ms         0.00%      50.478ms       3.286us         15360  
void transpose_readWrite_alignment_kernel<float, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      37.355ms         0.00%      37.355ms       5.404us          6912  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      36.423ms         0.00%      36.423ms       3.752us          9708  
                        ampere_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      35.475ms         0.00%      35.475ms       7.698us          4608  
void gemmSN_NN_kernel<float, 256, 4, 2, 8, 4, 4, fal...         0.00%       0.000us         0.00%       0.000us       0.000us      34.089ms         0.00%      34.089ms       5.548us          6144  
                                               aten::eq         0.01%     176.622ms         0.01%     274.827ms      12.702us      33.595ms         0.00%      33.605ms       1.553us         21636  
                              aten::_local_scalar_dense         0.00%     108.110ms        88.01%     2505.089s     117.362ms      32.647ms         0.00%      32.653ms       1.530us         21345  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us      32.647ms         0.00%      32.647ms       1.530us         21345  
void setup_vhat_l_kernel<float, 16>(long, long, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      31.315ms         0.00%      31.315ms       5.825us          5376  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      28.584ms         0.00%      28.584ms       2.064us         13848  
void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x...         0.00%       0.000us         0.00%       0.000us       0.000us      28.435ms         0.00%      28.435ms      37.024us           768  
                                  svd_v5_fp32_chol/call         0.00%       0.000us         0.00%       0.000us       0.000us      28.200ms         0.00%      28.200ms      18.359us          1536  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      25.224ms         0.00%      25.224ms       8.211us          3072  
void pegasus_sortI32_by_oneCTA<512, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      23.998ms         0.00%      23.998ms      15.624us          1536  
                                       aten::clamp_min_         0.00%      76.013ms         0.01%     142.632ms      10.318us      23.654ms         0.00%      23.659ms       1.711us         13824  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.654ms         0.00%      23.654ms       1.711us         13824  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      20.766ms         0.00%      20.766ms       1.441us         14412  
